name,address,lat,lng,rating,userRatingCount,priceLevel,website,genAI
Taco Frontera 4,"Frontera 4, San Ángel, Álvaro Obregón, 01000 Ciudad de México, CDMX, Mexico",19.343687100000004,-99.19185209999999,4.8,334,,,
Tacos La Palmera,"San Ángel, Álvaro Obregón, 01000 Mexico City, CDMX, Mexico",19.3467072,-99.18995489999999,4.3,12,,,
Tacos vargas,"Revolución, Rafael Checa, San Ángel, Álvaro Obregón, 01080 Ciudad de México, CDMX, Mexico",19.344279699999998,-99.1899973,4.4,28,,,
El Gallito San Angel,"Av. de los Insurgentes Sur 2351, San Ángel, Álvaro Obregón, 01000 Ciudad de México, CDMX, Mexico",19.343102299999998,-99.1894662,4.2,1581,PRICE_LEVEL_MODERATE,,http://elgallito.com.mx/
Tacos ¡ El Charly !,"Av. de los Insurgentes Sur 2047, San Ángel, Álvaro Obregón, 01000 Ciudad de México, CDMX, Mexico",19.3488371,-99.1873959,5,7,,,
Insurgentes San Ángel,"Av. de los Insurgentes Sur 2355, San Ángel, Álvaro Obregón, 01000 Ciudad de México, CDMX, Mexico",19.342884899999998,-99.1895223,4.1,2670,PRICE_LEVEL_MODERATE,,https://jaibol.com.mx/
La Casa de los Tacos,"Rio de la Magdalena 117-Local 3, Tizapán San Ángel, San Ángel, Álvaro Obregón, 01090 Ciudad de México, CDMX, Mexico",19.3384709,-99.19499069999999,,,,,https://www.facebook.com/profile.php?id=100094723867004&mibextid=ZbWKwL
El Lobo Taquería Insurgentes San Angel,"Eje 10 Sur 76, Insurgentes San Ángel, Coyoacán, 04360 Ciudad de México, CDMX, Mexico",19.3385371,-99.18892199999999,4.4,347,PRICE_LEVEL_MODERATE,,http://www.ellobotaqueria.com/
DON KEBAB | Tacos Árabes Coyoacan,"Desierto de los Leones 32, San Ángel, Álvaro Obregón, 01000 Ciudad de México, CDMX, Mexico",19.3495647,-99.18816989999999,2.6,81,,,http://donkebab.mx/
Tacos El chino,"Av. de los Insurgentes Sur 2453, Tizapán San Ángel, San Ángel, Álvaro Obregón, 01090 Ciudad de México, CDMX, Mexico",19.3400675,-99.19056189999999,4,2,,,
Tacos de Cabeza Riquisimos,"Av. Revolución & Calle Cracovia, San Ángel, Álvaro Obregón, 01000 Ciudad de México, CDMX, Mexico",19.347900199999998,-99.19015809999999,5,3,,,
"Tacos al Carbón ""Mi Oficina"" Eje 10 y Av Revolución","Eje 10 y Revolución, Tizapán San Ángel, Tizapán, Álvaro Obregón, 01090 Ciudad de México, CDMX, Mexico",19.338611699999998,-99.19255629999999,4.7,3,,,
Taquería Ponchos,"C. de la Amargura 5, San Ángel TNT, San Ángel, Álvaro Obregón, 01000 Ciudad de México, CDMX, Mexico",19.346168,-99.19057579999999,3.5,19,,,
Tacos con papas a la francesa,"León Felipe 55, Campestre, Álvaro Obregón, 01040 Ciudad de México, CDMX, Mexico",19.3517404,-99.1935135,4.5,2,,,
La Jacinta Restaurant,"Pl. San Jacinto, San Ángel TNT, San Ángel, Álvaro Obregón, 01000 Ciudad de México, CDMX, Mexico",19.3449831,-99.19175639999999,4.7,1754,,,https://lajacintarestaurant.com/
Sonora Taco Fish &Beer,"Rio de la Magdalena 117-Local 3, Tizapán San Ángel, Barrio Loreto, Álvaro Obregón, 01090 Ciudad de México, CDMX, Mexico",19.3384109,-99.1950555,4.9,409,,,
Tacos de guisado,"Av. de los Insurgentes Sur 2073, San Ángel, Álvaro Obregón, 01000 Ciudad de México, CDMX, Mexico",19.348160099999998,-99.1876394,1.5,2,,,
Tacos Los Gitanos,"Alpina 22, Tizapán San Ángel, Tizapán, Álvaro Obregón, 01090 Ciudad de México, CDMX, Mexico",19.3397815,-99.1973909,4.4,1167,PRICE_LEVEL_MODERATE,,
"Taquería ""la palmera""","Rey Cuauhtemoc 32, San Ángel, Álvaro Obregón, 01000 Ciudad de México, CDMX, Mexico",19.342581199999998,-99.19015089999999,5,1,,,
Tacos La Carne Asada,"Av. Insurgentes Sur 1987, San Ángel, Álvaro Obregón, 01020 Ciudad de México, CDMX, Mexico",19.351408799999998,-99.18708590000001,3,2,,,
Taquería Mi Taquito,"Av. Universidad 1894-Loc 7, Oxtopulco, Coyoacán, 04318 Ciudad de México, CDMX, Mexico",19.341846399999998,-99.1814722,3.9,222,PRICE_LEVEL_INEXPENSIVE,,https://www.facebook.com/share/161diYERnX/?mibextid=wwXIfr
El Rincón de la Lechuza,"Av. Miguel Ángel de Quevedo 34, Agrícola, Chimalistac, Álvaro Obregón, 01050 Ciudad de México, CDMX, Mexico",19.348836,-99.185786,4.3,4381,PRICE_LEVEL_MODERATE,,http://elrincondelalechuza.mx/
Taqueria Lupita,"Av. Copilco 102, Copilco el Bajo, Coyoacán, 04340 Ciudad de México, CDMX, Mexico",19.338314600000004,-99.1865956,4.4,245,PRICE_LEVEL_INEXPENSIVE,,https://es-la.facebook.com/pg/Taqueria-La-Lupita-Tuguiom-188278867868315/posts/?ref=page_internal
Los Cuñados,"Av. Miguel Ángel de Quevedo 130, Agrícola, Chimalistac, Álvaro Obregón, 01050 Ciudad de México, CDMX, Mexico",19.3473112,-99.1811389,4,768,PRICE_LEVEL_INEXPENSIVE,,
Tacos La Chula,"Av. Universidad 1847, Copilco Universidad, Coyoacán, 04318 Ciudad de México, CDMX, Mexico",19.343385400000003,-99.1815428,4.2,308,,,
Niza Cielo Abierto,"Av. Miguel Ángel de Quevedo 247, Romero de Terreros, Coyoacán, 04310 Ciudad de México, CDMX, Mexico",19.3454826,-99.17818160000002,4.6,100,,,http://www.niza.mx/
La Casa del Pastor Oasis Coyoacán,"Av. Miguel Ángel de Quevedo No.217, Oxtopulco, Coyoacán, 04310 Ciudad de México, CDMX, Mexico",19.3448985,-99.17980539999999,4,2596,PRICE_LEVEL_MODERATE,,
Porfirio's Coyoacán | Restaurante de comida mexicana,"Centro Comercial Oasis Coyoacan, Av. Universidad 1770-local R-05, Romero de Terreros, Coyoacán, 04360 Ciudad de México, CDMX, Mexico",19.3448198,-99.1796136,4.7,2265,PRICE_LEVEL_EXPENSIVE,,https://porfirios.com.mx/locaciones/oasis-coyoacan/
Cantina La 20,"Avenida Miguel Ángel de Quevedo 227 Centro Comercial Oasis, planta alta, Oxtopulco, Coyoacán, 04360 Ciudad de México, CDMX, Mexico",19.3442355,-99.17923569999999,4.6,3562,PRICE_LEVEL_EXPENSIVE,,
Taquería El Califa (Miguel Ángel de Quevedo),"Av. Miguel Ángel de Quevedo, Agrícola, Chimalistac, Álvaro Obregón, 01050 Ciudad de México, CDMX, Mexico",19.3493204,-99.18648809999999,4.1,1470,PRICE_LEVEL_MODERATE,,http://elcalifa.com.mx/
Restaurante Takotl Coyoacán,"Av. Miguel Ángel de Quevedo 247-Local 15, Romero de Terreros, Coyoacán, 04318 Ciudad de México, CDMX, Mexico",19.3450337,-99.178506,4.7,808,,,https://takotlcoyoacan.octopusystem.com/
Barracruda Coyoacán,"Av. Miguel Ángel de Quevedo 316, Santa Catarina, Coyoacán, 04010 Ciudad de México, CDMX, Mexico",19.3463502,-99.1760403,4.6,2829,,,http://www.barracruda.com.mx/
El Bajio Oasis Coyoacán,"Av. Universidad 1778, Col, Romero de Terreros, Coyoacán, 04310 Ciudad de México, CDMX, Mexico",19.3444663,-99.1793317,4.3,2892,PRICE_LEVEL_MODERATE,,https://www.restauranteelbajio.com.mx/
Cambalache,"Avenida Miguel Ángel de Quevedo 227 Local R-03-04, Romero de Terreros, Coyoacán, 04310 Ciudad de México, CDMX, Mexico",19.3441798,-99.1792713,4.6,3358,PRICE_LEVEL_EXPENSIVE,,http://www.cambalacherestaurantes.com/
El Pescadito Vito Alessio,"av, Vito Alessio Robles 12, Florida, Álvaro Obregón, 01030 Ciudad de México, CDMX, Mexico",19.3516398,-99.1856451,4.5,3389,,,
La Casa de Los Tacos Coyoacán,"Felipe Carrillo Puerto 16, Coyoacán TNT, Coyoacán, 04000 Ciudad de México, CDMX, Mexico",19.3483303,-99.1632851,4.4,3105,PRICE_LEVEL_MODERATE,,
TACOS DE LA CRUZ,"Av. México 25, Del Carmen, Coyoacán, 04100 Ciudad de México, CDMX, Mexico",19.35243,-99.1652145,4.9,16,,,
Tacos Don Manolito,"Aguayo 49, Del Carmen, Coyoacán, 04100 Ciudad de México, CDMX, Mexico",19.352188899999998,-99.16271700000001,4.2,1190,PRICE_LEVEL_MODERATE,,https://tacosdonmanolito.com/sucursales/
Tacos Don Pedro,"Av. Miguel Ángel de Quevedo 579, San Francisco, Coyoacán, 04320 Ciudad de México, CDMX, Mexico",19.3447749,-99.1671569,4.2,477,PRICE_LEVEL_INEXPENSIVE,,
Tacos El Güey,"Felipe Carrillo Puerto, Coyoacán TNT, Coyoacán, 04100 Ciudad de México, CDMX, Mexico",19.349963499999998,-99.1629651,3.8,88,,,
Taquería Tres Coyotes,"Av. Miguel Ángel de Quevedo 654, Coyoacán, 04000 Ciudad de México, CDMX, Mexico",19.3448568,-99.16415599999999,4.1,3550,PRICE_LEVEL_MODERATE,,
Tacos guachit@,"Del Arco 42, Santa Catarina, Coyoacán, 04000 Ciudad de México, CDMX, Mexico",19.3450871,-99.166029,4.4,7,,,
Taquería La Fé,"Felipe Carrillo Puerto 2, Coyoacán TNT, Coyoacán, 04100 Ciudad de México, CDMX, Mexico",19.3496795,-99.16304509999999,4.2,258,,,
Taqueria aguayo,"Aguayo 128, Coyoacán, 04100 Ciudad de México, CDMX, Mexico",19.3508192,-99.1625883,4.4,111,PRICE_LEVEL_INEXPENSIVE,,
Vege Taco,"Felipe Carrillo Puerto 65, Coyoacán, 04000 Ciudad de México, CDMX, Mexico",19.3461002,-99.1639628,4.4,1201,PRICE_LEVEL_MODERATE,,
Taquería Pepe Coyotes Coyoacán,"Av Miguel Hidalgo 297, Del Carmen, Coyoacán, 04100 Ciudad de México, CDMX, Mexico",19.3498122,-99.161248,4.5,6332,PRICE_LEVEL_MODERATE,,http://pepecoyotes.com/
Taquería Los Parados Coyoacán,"Av Miguel Hidalgo, C. Caballocalco 306 A, Carmen, Coyoacán, 04000 Ciudad de México, CDMX, Mexico",19.3494383,-99.1615119,3.8,1871,PRICE_LEVEL_MODERATE,,https://www.los-parados.com/
Los Sifones,"Av. División del Nte. 2804, Parque San Andrés, Coyoacán, 04040 Ciudad de México, CDMX, Mexico",19.347236,-99.14991219999999,4.4,5695,PRICE_LEVEL_MODERATE,,https://facebook.com/Los-Sifones-120164304725455/
Taquería mi Compa Roy,"Av. Miguel Ángel de Quevedo 839, Barrio del Niño Jesús, Coyoacán, 04000 Ciudad de México, CDMX, Mexico",19.343663199999998,-99.1577204,4.8,53,,,https://www.instagram.com/taqueriamicomparoy/
El Paisa de los Reyes,"Real de Los Reyes & Europa, Los Reyes, Coyoacán, 04330 Ciudad de México, CDMX, Mexico",19.3428628,-99.15718659999999,4.4,2957,PRICE_LEVEL_MODERATE,,
COYOTE HAMBRIENTO,"Av Miguel Hidalgo 296, Del Carmen, Coyoacán, 04100 Ciudad de México, CDMX, Mexico",19.3495317,-99.16119619999999,4.3,1687,PRICE_LEVEL_MODERATE,,
Los Coyotes Tacos & Drinks,"Av. Miguel Ángel de Quevedo 947, El Rosedal, Coyoacán, 04330 Ciudad de México, CDMX, Mexico",19.3431104,-99.1534791,3.8,116,,,
Tacos de carnitas Tamales Atole,"Higuera 10-Local 5, La Concepción, Coyoacán, 04000 Ciudad de México, CDMX, Mexico",19.3491359,-99.1615985,4.1,17,,,
Tacos Coyoacán,"Real de Los Reyes & Europa, Los Reyes, Coyoacán, 04330 Ciudad de México, CDMX, Mexico",19.3429119,-99.15719399999999,4.3,8,,,
El Rey del Taco,"Av. División del Nte. 2693, Del Carmen, Coyoacán, 04100 Ciudad de México, CDMX, Mexico",19.351614299999998,-99.1516097,4.2,3114,PRICE_LEVEL_MODERATE,,
"A darle, que es taco vegano","Heroes del 47 127, San Diego Churubusco, Coyoacán, 04120 Ciudad de México, CDMX, Mexico",19.351521899999998,-99.1503826,4.6,679,PRICE_LEVEL_INEXPENSIVE,,https://www.facebook.com/pages/A-Darle-Que-es-Taco-Vegano/839251529483686
Taquerías HB,"Av. División del Nte. 2756-Planta Alta, Parque San Andrés, Coyoacán, 04040 Ciudad de México, CDMX, Mexico",19.3498408,-99.15070539999999,3.6,104,,,
TACOS ESTERCITA,"San Francisco, 04330 Mexico City, CDMX, Mexico",19.3440108,-99.1605831,5,2,,,
Quiero Tacos Juan CDMX,"Ignacio Allende 45, Del Carmen, Coyoacán, 04020 Ciudad de México, CDMX, Mexico",19.3512074,-99.1612219,,,,,
Taquería El Chaparrito de Puebla,"Heroes del 47 89, San Diego Churubusco, Coyoacán, 04120 Ciudad de México, CDMX, Mexico",19.351283799999997,-99.1490963,4.3,2243,PRICE_LEVEL_INEXPENSIVE,,
"Taqueria ""Tere""","Tasqueña, Campestre Churubusco, Coyoacán, 04200 Ciudad de México, CDMX, Mexico",19.3428872,-99.13941969999999,4.8,16,,,
Tacos El Paisa,"Paradero Norte Cc 31, Campestre Churubusco, Coyoacán, 04200 Ciudad de México, CDMX, Mexico",19.3441208,-99.1391147,4.3,6,,,
El Poblanito Tortas Y Tacos,"Calz Taxqueña S/N, Campestre Churubusco, Coyoacán, 04200 Ciudad de México, CDMX, Mexico",19.3422722,-99.14090999999999,3.4,5,,,
Taquería El Compa De Coyoacán,"Av. División del Nte. 3014, Atlántida, Coyoacán, 04370 Ciudad de México, CDMX, Mexico",19.339918800000003,-99.14780239999999,4,1217,PRICE_LEVEL_MODERATE,,
Tacos de guisado señora remedios,"Los Pinos 250, El Rosedal, Coyoacán, 04330 Ciudad de México, CDMX, Mexico",19.3396048,-99.1483883,4,7,,,
Tacos Dany,"Paradero Norte Local 53-54, Campestre Churubusco, Coyoacán, 04200 Ciudad de México, CDMX, Mexico",19.344463599999997,-99.13869179999999,4.3,6,,,
Tacos anayas 3,"04200, Campestre Churubusco, Coyoacán, 04200 Ciudad de México, CDMX, Mexico",19.3445169,-99.13844019999999,,,,,
"Tacos De Canasta ""Los Famosos ""","Virginia, esq, Inglaterra col, Parque San Andrés, Coyoacán, 04040 Ciudad de México, CDMX, Mexico",19.3456704,-99.1466648,4.4,1196,PRICE_LEVEL_INEXPENSIVE,,
Taqueria El Apa,"Av. Miguel Ángel de Quevedo 1097, Col Del Carmen, Atlántida, Coyoacán, 04370 Ciudad de México, CDMX, Mexico",19.3423475,-99.1480907,4.3,1111,PRICE_LEVEL_INEXPENSIVE,,
"""Tacos Vero""","J. Aguilar y López 7, San Diego Churubusco, Coyoacán, 04120 Ciudad de México, CDMX, Mexico",19.3503291,-99.1465415,4.5,28,,,
Tacos de bisteck,"Unnamed Road, Campestre Churubusco, Coyoacán, 04200 Ciudad de México, CDMX, Mexico",19.3442836,-99.13830519999999,4.9,7,,,
"""La Roca"" Mini Gorditas, tacos, quesadillas y huaraches","04040, San Andrés 17, Parque San Andrés, Coyoacán, 04040 Ciudad de México, CDMX, Mexico",19.3453028,-99.1449009,4.4,484,,,
Studio Taco,"Taxqueña, Cerro Tres Marías 1526 esquina, Campestre Churubusco, Coyoacán, 04200 Ciudad de México, CDMX, Mexico",19.3405535,-99.13286889999999,4.3,1760,PRICE_LEVEL_MODERATE,,https://facebook.com/studiotaco
"Tacos 30/30... Micheladas, Mariscos, Pizza, Karaoke y Más.","Calz Taxqueña 1645, Educación, Coyoacán, 04400 Ciudad de México, CDMX, Mexico",19.338923,-99.12841929999999,4.1,263,,,https://www.instagram.com/tacos_30.30/
Taquería HB,"Calz Taxqueña 1615, Educación, Coyoacán, 04250 Ciudad de México, CDMX, Mexico",19.339121799999997,-99.1294329,4,231,,,
Tacos La Herradura,"Av. Paseo de los Jardines 222, Paseos de Taxqueña, Coyoacán, 04250 Ciudad de México, CDMX, Mexico",19.3433396,-99.1261349,3,4,,,https://www.facebook.com/tacos.laherr/
Taqueria El Pichoncito,"Calz Taxqueña 1631, Educación, Coyoacán, 04400 Ciudad de México, CDMX, Mexico",19.3389795,-99.1288507,4.1,13,,,
Santo Antojo,"Av. Paseo de los Jardines 222, Paseos de Taxqueña, Coyoacán, 04250 Ciudad de México, CDMX, Mexico",19.3431358,-99.126008,4.1,37,,,
Taqueria Ambrosio,"Ejido 11, San Francisco Culhuacan de la Magdalena, Coyoacán, 04260 Ciudad de México, CDMX, Mexico",19.3390429,-99.11780449999999,4.1,608,PRICE_LEVEL_MODERATE,,
Tacos de Don Braulio,"San Francisco 55B, San Francisco Culhuacan, San Francisco Culhuacan de San Francisco, Coyoacán, 04260 Ciudad de México, CDMX, Mexico",19.3372244,-99.115409,4.7,36,,,
Tacos al pastor,"Zapata, San Francisco Culhuacan de la Magdalena, Coyoacán, 04260 Ciudad de México, CDMX, Mexico",19.3394443,-99.11608050000001,5,1,,,
Clandestino Taxqueña,"Av. H. Escuela Naval Militar 13, San Francisco Culhuacan de la Magdalena, Coyoacán, 04260 Ciudad de México, CDMX, Mexico",19.348567799999998,-99.1195942,4.8,1777,,,https://www.facebook.com/clandestinosnackbar/
Tacos de canasta,"Calz Taxqueña, San Antonio Culhuacan, Iztapalapa, 09800 Ciudad de México, CDMX, Mexico",19.339064999999998,-99.11414789999999,5,3,,,
Puesto de Tacos,"Cda. 20 de Agosto, San Francisco Culhuacan de la Magdalena, Coyoacán, 04260 Ciudad de México, CDMX, Mexico",19.3441601,-99.11801,4.5,40,,,
Tacos El Tio,"Av. Tlahuac 3493, San Antonio Culhuacan, Iztapalapa, 09800 Ciudad de México, CDMX, Mexico",19.340837,-99.108693,4.6,156,,,
Tacos Los Cuñados,"Av. Tlahuac 3714, Culhuacan, Iztapalapa, 09790 Ciudad de México, CDMX, Mexico",19.338424099999997,-99.10872309999999,4.6,14,,,
Tacos de Tripa de Res,"09840, Calz Taxqueña 2166, San Francisco Culhuacan de la Magdalena, Iztapalapa, 09800 Ciudad de México, CDMX, Mexico",19.3382768,-99.1115155,4.3,22,,,
Tacos,"Cam. a Los Reyes 67, Culhuacan, Iztapalapa, 09790 Ciudad de México, CDMX, Mexico",19.3419271,-99.1061076,3,2,,,
Tacos don chinto,"Amp. Los Reyes, Iztapalapa, 09840 Ciudad de México, CDMX, Mexico",19.3468011,-99.10483620000001,4.8,24,,,
COCINA Y TACOS,"Av. Tlahuac 480, Los Reyes Culhuacan, Iztapalapa, 09800 Ciudad de México, CDMX, Mexico",19.3441679,-99.107565,4,1,,,
Tacos EL TIBU,"Convento 113, Amp el Santuario, Iztapalapa, 09829 Ciudad de México, CDMX, Mexico",19.3514089,-99.09449099999999,5,20,,,
"Ricos Tacos ""Vale""","Cda. Morelos, Valle de Luces 3ra Secc, Iztapalapa, 09800 Ciudad de México, CDMX, Mexico",19.3373973,-99.0954022,4.5,33,,,
"Tacos ""El Campeón"" Paraiso","Valle del Paraíso 3-l12, Valle de Luces, Iztapalapa, 09800 Ciudad de México, CDMX, Mexico",19.3393367,-99.0977058,4.3,9,,,
Tackoer,"Berenjena 40, Col, Lomas el Manto, Iztapalapa, 09830 Ciudad de México, CDMX, Mexico",19.3492517,-99.08661,5,26,,,https://tackoer.ueniweb.com/?utm_campaign=gmb
TACOS GORDIS,"09856, Estado de Veracruz, Iztapalapa, 09856 Ciudad de México, CDMX, Mexico",19.3517625,-99.0884248,5,1,,,
Pablito’s,"Jalapa 11, Estado de Veracruz, Iztapalapa, 09856 Ciudad de México, CDMX, Mexico",19.350880500000002,-99.0887152,5,10,,,
TACOS MORAN,"Oscar Loya 17-19, Amp Veracruzana, Iztapalapa, 09856 Ciudad de México, CDMX, Mexico",19.350280599999998,-99.0901769,4.3,3,,,
Tacos don guicho,"Loma Encantada 101, Iztapalapa, 67267 Ciudad de México, CDMX, Mexico",19.3493449,-99.09563469999999,,,,,
"Tacos Y Tortas ""EL VIC""","Plan de Iguala, Iztapalapa, 09830 Ciudad de México, CDMX, Mexico",19.3497691,-99.08456389999999,4.3,37,,,
Tacos 5x20 pesos,"Los Ángeles, Iztapalapa, 09830 Ciudad de México, CDMX, Mexico",19.3502118,-99.0752488,3.6,16,,,
Tacos Don Juan,"Plutonio, San Juan Cerro, Iztapalapa, 09858 Ciudad de México, CDMX, Mexico",19.345895,-99.0786892,4.3,3,,,
Tacos de la carniceria,"Priv. Germanio 37, San Juan Cerro, Iztapalapa, 09858 Ciudad de México, CDMX, Mexico",19.3461678,-99.0793836,3.7,3,,,
Tacos de guisado Chantis,"Eje Vial 8 Sur (Calzada Ermita Iztapalapa 201(352, Los Ángeles, Iztapalapa, 09830 Ciudad de México, CDMX, Mexico",19.3504437,-99.0740177,5,3,,,
Tacos Iván,"Los Ángeles, 09830 Mexico City, CDMX, Mexico",19.3504838,-99.07511620000001,4,1,,,
Tacos Juanita,"Av.Del Rosal Mz4 Lt26 Local 1, Los Angeles, Los Ángeles, Iztapalapa, 09830 Ciudad de México, CDMX, Mexico",19.3470805,-99.07491669999999,3.9,44,,,
Tacos de Mixiote Luna,"Ermita Iztapalapa, San Miguel, Iztapalapa, 09837 Ciudad de México, CDMX, Mexico",19.3517366,-99.07690339999999,5,4,,,
Tacos De Guisado Los Chenchos,"09837 de, Av. San Lorenzo 11, 8va Amp San Miguel, Iztapalapa, 00000 Ciudad de México, CDMX, Mexico",19.350442599999997,-99.075345,4.8,4,,,
Tacos Los Pichis,"Insurgentes 3 Paraje, San Juan, Iztapalapa, 09840 Ciudad de México, CDMX, Mexico",19.3417332,-99.0751428,,,,,
Tacos de Birria el Bajon,"Priv. Germanio, San Juan Cerro, Iztapalapa, 09830 Ciudad de México, CDMX, Mexico",19.3462527,-99.0790341,5,7,,,
Taqueria San Miguel,"San Felipe de Jesús 50 A, 2da Amp San Miguel, Iztapalapa, 09360 Ciudad de México, CDMX, Mexico",19.3523323,-99.0733217,4.4,1448,PRICE_LEVEL_INEXPENSIVE,,
Taqueria la Curva,"Calle Gral. Francisco Andrade, San Miguel, Iztapalapa, 09240 Ciudad de México, CDMX, Mexico",19.351355200000004,-99.0680682,4,71,,,
Tacos el rey del barrio,"Froylán C. Manjarrez 103, Josemaría truchuelo, Iztapalapa, 09260 Ciudad de México, CDMX, Mexico",19.3517366,-99.06590770000001,5,3,,,
Bienvenidos Ricos Tacos Los Cunados,"José Antonio Valenzuela, San Juan, Iztapalapa, 09830 Ciudad de México, CDMX, Mexico",19.344529599999998,-99.0713058,5,2,,,
Tacos el chaparro,"2da Amp San Miguel, Iztapalapa, 09360 Ciudad de México, CDMX, Mexico",19.3506552,-99.0736944,5,1,,,
Tacos el Wero,"Ermita Iztapalapa, Constitución de 1917, Iztapalapa, 09260 Ciudad de México, CDMX, Mexico",19.3463642,-99.0640707,5,1,,,
Tacos don plancton,"Rafael Sierra 31, Iztapalapa, 09830 Ciudad de México, CDMX, Mexico",19.3409306,-99.0688382,3.8,6,,,
TACOS,"Casi esq. con Hortensia, Eje 8 Sur (Calz. Ermita Iztapalapa) 2325 Iztapalapa, Los Ángeles, Iztapalapa, 09830 Ciudad de México, CDMX, Mexico",19.3468546,-99.0662323,4,1,,,
Tacos de birria Ivonne,"Av. del Rosal 147, Cuitláhuac el Rosal, Iztapalapa, 09830 Ciudad de México, CDMX, Mexico",19.344060499999998,-99.06449479999999,,,,,
Tacos Liz “El venado”,"Av. del Rosal, Los Ángeles, Iztapalapa, 09830 Ciudad de México, CDMX, Mexico",19.3453554,-99.0691473,,,,,
"Tacos ""El Choforo""","Anillo Perif. Canal de Garay 221, San Juan Joya, Iztapalapa, 09560 Ciudad de México, CDMX, Mexico",19.33767,-99.06542189999999,4.6,215,PRICE_LEVEL_INEXPENSIVE,,
Los Tacos Doña Pina,"Matías Rodríguez 45, Constitución de 1917, Iztapalapa, 09260 Ciudad de México, CDMX, Mexico",19.3497932,-99.06730429999999,4.8,40,,,
Tacos de Carnitas MOY,"Av. del Rosal, Los Ángeles, Iztapalapa, 09830 Ciudad de México, CDMX, Mexico",19.3442531,-99.0657468,4.5,900,PRICE_LEVEL_INEXPENSIVE,,
Don Chuy,"Av Insurgente Eugenio Jiron MZ.92 12, Los Ángeles, Iztapalapa, 09830 Ciudad de México, CDMX, Mexico",19.3389567,-99.0651626,4.1,102,,,
"Tacos ""El padrino""","Jacarandas 10, Los Ángeles, Iztapalapa, 09830 Ciudad de México, CDMX, Mexico",19.3455268,-99.06964119999999,4.7,32,PRICE_LEVEL_INEXPENSIVE,,
Tacos Popeye,"San Juan, 09830 Mexico City, CDMX, Mexico",19.3394355,-99.066835,,,,,
Tacos de birria GUSTAVITO,"09830, San Lorenzo Tezonco, Iztapalapa, 09830 Ciudad de México, CDMX, Mexico",19.3380094,-99.0732025,4.3,26,,,https://m.facebook.com/Casablanca154/?ref=bookmarks
Tacos los del puente,"Ermita Iztapalapa, 2da Amp San Miguel, Iztapalapa, 09360 Ciudad de México, CDMX, Mexico",19.3493839,-99.0709772,5,1,,,
